20190801101500,298.870000,299.685000,298.770000,299.680000,2771962
20190801103000,299.670000,300.009900,299.540000,299.840000,2645477
20190801104500,299.830000,300.280000,299.710000,300.240000,2386636
20190801110000,300.240000,300.610000,299.980000,300.200000,3601411
20190801111500,300.200000,300.750000,300.116000,300.720000,2224052
20190801113000,300.730000,300.840000,300.490000,300.820000,1814677
20190801114500,300.810000,300.870000,300.410000,300.420000,1031954
20190801120000,300.420000,300.495000,300.300000,300.353300,1529934
20190801121500,300.350000,300.390000,300.070000,300.220000,1428285
20190801123000,300.213600,300.530000,300.170000,300.484600,819337
20190801124500,300.485000,300.610000,300.300000,300.380000,1200887
20190801130000,300.380000,300.430000,300.250000,300.355000,712328
20190801131500,300.350000,300.480000,297.970200,298.230000,5996827
20190801133000,298.230000,298.980000,296.080000,296.240000,13714585
20190801134500,296.240000,296.790000,295.170000,296.410000,10727625
20190801140000,296.400000,296.540000,294.730000,295.920000,8065418
20190801141500,295.930000,296.040000,294.560000,295.320000,8270854
20190801143000,295.320000,295.390000,293.960000,294.080000,9901759
20190801144500,294.075000,295.690000,293.970000,295.200000,7671676
20190801150000,295.210000,295.370000,294.400000,294.560000,5134877
20190801151500,294.560000,295.960000,294.430000,295.475000,6029272
20190801153000,295.480000,295.930000,294.940000,295.430000,5058851
20190801154500,295.435000,295.770000,294.400000,294.880000,13671870
20190801160000,294.870000,295.030000,294.840000,295.000000,2431057
20190802093000,293.850000,294.120000,293.050000,293.329800,6400486
20190802094500,293.310000,293.480000,292.700000,292.950000,4393052
20190802100000,292.930000,293.320000,291.920000,292.140000,5778013
20190802101500,292.140000,292.540000,291.950000,292.430000,3784313
20190802103000,292.420000,292.440000,291.130000,291.550000,4343640
20190802104500,291.550000,291.705000,290.970000,291.020000,3409976
20190802110000,291.020000,291.990000,290.900000,291.880000,4110187
20190802111500,291.880000,292.460000,291.720000,291.810000,3216397
20190802113000,291.810000,292.140000,291.250000,291.430000,3014971
20190802114500,291.430000,292.100000,291.220000,292.020000,2598360
20190802120000,292.020000,292.450000,291.830000,292.440000,2108974
20190802121500,292.450000,292.890000,292.370000,292.830000,2891921
20190802123000,292.820000,292.888400,292.270000,292.500000,2171952
20190802124500,292.490000,292.530000,291.800000,291.830000,1634731
20190802130000,291.820000,291.890000,291.340000,291.450000,2983426
20190802131500,291.450000,291.830000,291.410000,291.520000,1801370
20190802133000,291.525000,291.760000,291.200000,291.540000,1505223
20190802134500,291.545900,291.820000,291.410000,291.520000,1315687
20190802140000,291.520000,292.370000,291.340000,292.350000,2798585
20190802141500,292.350000,292.670000,291.960000,292.220000,2815081
20190802143000,292.220000,292.530000,291.980000,292.436800,2232579
20190802144500,292.420000,292.550000,291.870000,292.275000,3531637
20190802150000,292.275000,292.490000,291.730000,291.750000,2202743
20190802151500,291.750000,293.030000,291.680000,292.840000,3887181
20190802153000,292.840000,294.010000,292.580000,293.200000,8576749
20190802154500,293.208900,293.220000,292.260000,292.760000,12464773
20190802160000,292.760000,292.760000,292.620000,292.620000,2113433
20190805093000,288.090000,288.210000,287.060000,287.190000,9351602
20190805094500,287.180000,287.450000,286.710000,287.302000,6924928
20190805100000,287.290000,287.420000,286.490000,286.880000,4426308
20190805101500,286.870000,287.200000,286.360000,286.670000,5596240
20190805103000,286.650000,286.830000,285.730000,285.805000,5313167
20190805104500,285.790000,286.515000,285.740000,286.410000,3678674
20190805110000,286.420000,287.340000,286.250000,287.175000,4895094
20190805111500,287.175000,287.180000,286.460000,286.600000,3544414
20190805113000,286.590000,286.640000,286.070000,286.125600,2636425
20190805114500,286.130000,286.680000,286.070000,286.100000,4323014
20190805120000,286.100000,286.140000,285.550000,285.890000,3495742
20190805121500,285.910000,286.320000,285.380000,285.470000,3145358
20190805123000,285.485000,285.770000,285.000000,285.000100,2880987
20190805124500,285.005000,285.170000,284.220000,284.320000,4931207
20190805130000,284.330000,285.180000,284.170000,284.900000,3123000
20190805131500,284.890000,285.360000,284.820000,284.880000,3428371
20190805133000,284.880000,285.510000,284.560000,284.730000,3406564
20190805134500,284.715000,284.715000,284.100000,284.131700,2782968
20190805140000,284.135000,284.479600,283.950000,284.440000,2809248
20190805141500,284.430000,284.460000,283.330000,283.352500,4998507
20190805143000,283.350000,283.650000,282.730000,282.750000,6040589
20190805144500,282.740000,283.530000,282.600000,282.790000,5922229
20190805150000,282.780000,283.270000,281.720000,283.170000,9254258
20190805151500,283.160000,284.210000,282.510000,283.300000,10167590
20190805153000,283.280000,284.650000,282.790000,284.580100,10276978
20190805154500,284.570000,284.790000,283.700000,284.040000,20651006
20190805160000,284.040000,284.090000,283.820000,284.050000,4590417
20190806093000,285.910000,286.930000,285.820000,286.710000,8273433
20190806094500,286.710000,286.830000,285.610000,286.140000,4923907
20190806100000,286.145000,286.750000,285.240000,285.340000,4735270
20190806101500,285.320000,285.740000,284.700000,285.370000,5354245
20190806103000,285.370000,286.460000,285.190000,286.033300,3500093
20190806104500,286.030000,286.070000,285.290000,285.680000,2448379
20190806110000,285.700000,285.760000,284.570000,284.580000,3462880
20190806111500,284.590000,285.280000,284.280000,285.060000,6197322
20190806113000,285.070000,285.220000,284.300000,285.010000,3217427
20190806114500,285.000000,285.580000,284.830000,285.530000,2355746
20190806120000,285.540000,285.980000,285.150000,285.640000,3315321
20190806121500,285.635000,285.670000,284.920000,284.980000,1862238
20190806123000,284.970000,285.460000,284.820000,285.390000,3144982
20190806124500,285.400000,285.433500,284.860000,285.100000,1571436
20190806130000,285.120000,285.920000,285.120000,285.795000,2046976
20190806131500,285.790000,286.380000,285.710000,286.120000,3194183
20190806133000,286.120000,286.600000,285.990000,286.430000,2632597
20190806134500,286.420000,286.720000,286.330000,286.600000,1847274
20190806140000,286.580000,286.700000,286.000000,286.650000,2829528
20190806141500,286.660000,287.595000,286.650000,287.530000,3122286
20190806143000,287.530000,288.000000,287.350000,287.680000,3575099
